reviewBody,alternativeName
"Na verdade, aos 44 anos e oito de mandato, Wyllys não se enquadra nos casos previstos na lei n 9.50697, que rege as aposentadorias de deputados federais e senadores.Os parlamentares têm direito à aposentadoria integral ao completar 60 anos de idade e 35 anos de contribuição ao Plano de Seguridade Social dos Congressistas. Benefícios proporcionais podem ser obtidos após 35 anos de contribuição a esse e outros regimes de previdência e idade mínima de 60 anos.",falso
"Além de Guedes não ter dito nada parecido na entrevista citada, também não foram encontrados registros de frases similares em outras ocasiões.",falso
" falsa a informação de que a OAB Ordem dos Advogados do Brasil ameaça expulsar os inscritos que advogarem de graça para vítimas da tragédia de Brumadinho MG. Além da advocacia gratuita para pessoas sem recursos e instituições sem fins lucrativos ser regulamentada desde 2016, a OAB nega que fez ameaça parecida.",falso
" falsa a notícia da morte de um bombeiro durante o resgate de vítimas do desastre de Brumadinho MG. Veiculada pelo blog Folha do Governo e disseminada nas redes sociais, a informação enganosa foi desmentida pelo Corpo de Bombeiros de Minas Gerais. No Facebook, o conteúdo falso já passava dos 13 mil compartilhamentos nesta terça-feira 5.",falso
"Ao contrário do que afirmam essas publicações, Marina Silva não autorizou a construção das barragens que se romperam: a de Brumadinho foi erguida em 1976, durante o regime militar, quando a acreana tinha apenas 18 anos; a de Mariana, inaugurada em 2008, foi construída com o aval de órgãos estaduais que cuidam do licenciamento ambiental em Minas Gerais, como determina a lei.Os posts também enganam ao dizer que Marina Silva chefiava o ministério do Meio Ambiente no governo Dilma Rousseff PT 2011-2016, quando, na verdade, ela ocupou a pasta entre 2003 e 2008, na administração do ex-presidente Luiz Inácio Lula da Silva PT.",falso
"Homem em vídeo intitulado A gente vai embora não é dono de pousada que morreu em desastre de Brumadinho no dia 25 de janeiro. A gravação, na verdade, traz uma leitura de Sergio Cursino, jornalista da RedeTV!, e não de Márcio Mascarenhas, empresário que, de fato, foi morto pela lama.",falso
"Não é verdade que a juíza da Vara de Execuções Penais de Curitiba, Carolina Lebbos, publicou no Facebook a mensagem Lula preso hoje, preso amanhã, preso sempre!!!. O print que circula em posts nas rede sociais é uma montagem. A Justiça Federal desmentiu o conteúdo da postagem e disse que magistrada responsável pelos processos do ex-presidente não tem conta na rede social.",falso
" o ator Sandro Rocha o homem que estáem umafoto ao lado do presidente Jair Bolsonaro PSL e do senador eleito Flávio Bolsonaro PSL-RJ, não Adriano da Nóbrega, ex-capitão do Bope acusado de integrar grupo miliciano suspeito do assassinato da vereadora Marielle Franco PSOL, que está foragido.",falso
"Posts nas redes sociais e publicações de sites omitem e distorcem fatos ao traçar uma comparação entre as ausências do ex-presidente Luiz Inácio Lula da Silva nos sepultamentos de dois meio-irmãos, em 2004 e 2005, com o pedido do petista à Justiça para acompanhar o enterro do seu irmão Genival Inácio da Silva, o Vavá, morto na terça-feira 29. O STF Supremo Tribunal Federal autorizou a ida de Lula ao funeral na tarde desta quarta-feira 30.",distorcido
"Um vídeo de 2016 que mostra um socorrista sírioapós resgatar um bebê dosescombros de um prédioem Idlib, na Síria, circula nas redes sociais como se fosse um resgate em Brumadinho efetuado porsoldados israelenses que estão noBrasil ajudar nas buscas a desaparecidos no desastre.",falso
Nenhum dos vídeos é de Brumadinho: um deles é de 2013 e foi gravado durante uma manifestação da Avenida Paulista e outro é de 2018 e mostra manifestantes em apoio à greve dos caminhoneiros.,falso
" falsa a informação de que trabalharam no gabinete da deputada federal Maria do Rosário PT-RS em Brasília a mãe e a irmã de Adélio Bispo, responsável pela facada que feriu o presidente Jair Bolsonaro PSL na campanha eleitoral do ano passado. Além do desmentido da parlamentar petista, essa acusação não se sustenta, pois: a mãe de Adélio morreu quando ele ainda era adolescente, segundo registros publicados na imprensa;todos os irmãos do agressor de Bolsonaro moram em Montes Claros, em Minas Gerais, e não têm renda compatível com a de assessor parlamentar federal;entre os quatro irmãos de Adélio, pelo menos uma é mulher. Ela não tem qualquer relação com a deputada gaúcha Maria do Rosário;não há funcionários listados no site da Câmara dos Deputados com os nomes e sobrenomes possíveis da mãe e da irmã de Adélio.",falso
"Não há no TRF-4 Tribunal Regional Federal da 4 Região processo contra a Vale pelo desmoronamento da barragem de Fundão, em Mariana MG, em 2015, ao contrário do que afirmam publicações nas redes sociais. Na verdade, os processos contra a Samarco, e suas controladoras, Vale, BHP Billiton e a VogBr, tramitam no TRF-1 Tribunal Regional Federal da 1 Região. No TRF-4, Samarco e Vale tem hoje apenas um processo cada uma em razão de precatórios de trabalhistas, sem relação com o desastre.",falso
"Ao contrário do que é compartilhado nas redes sociais, o decreto 8.5722015, assinado pela então presidente Dilma Rousseff PT considera rompimento ou colapso de barragens como desastre natural apenas para fins da lei 8.0361990, que dispõe sobre o uso do FGTS Fundo de Garantia por Tempo de Serviço. Ou seja, a medida não permite que empresas responsáveis pelos desastres fiquem livres de punições, como sugerem as publicações nas redes.Ao ser sancionado, o decreto presidencial permitiu que atingidos pelo desmoronamento de barragens na região de Mariana, em Minas Gerais, pudessem sacar o valor disponível no fundo, mas não alterou o entendimento sobre o tema no Código Penal e no Código Ambiental.Tanto a Samarco, responsável pela barragem que se rompeu em 2015, bem como suas controladoras Vale e BHP Billiton e a VogBr, são rés em processos criminais por conta da morte de 19 pessoas no desastre de Mariana, processos por danos ambientais e processos civis inclusive com bloqueio de bens para indenização. Parte das ações de pedidos de indenizações já foram concluídas. A maior parte das ações penais e de danos ambientais chegou a ser suspensa, mas, em nenhum caso, isso esteve relacionado ao decreto de Dilma.",falso
"Além de ser uma postagem de um perfil falso de Michelle Bolsonaro, também é falsa a informação de que a primeira-dama pediu ao Ministério da Agricultura o envio de veterinários para cuidar dos animais vítimas do desastre de Brumadinho MG. O Ministério nega que tenha recebido qualquer tipo de pedido semelhante.",falso
"São falsas as informações de que um venezuelano e um cubano foram presos pela PRF de Minas Gerais, suspeitos de terem causado o rompimento da barragem de Brumadinho MG. De acordo com o texto que vem sendo compartilhado nas redes sociais, os dois teriam explodido a estrutura com dinamites como uma forma de retaliação. Além de não haver indícios de que o desastre tenha ocorrido por causa de terrorismo, a própria PRF emitiu uma nota para desmentir a história, dizendo que não houve nenhuma prisão com relação à tragédia de Brumadinho.",falso
"Dois vídeos, um de acidente nas obras de hidrelétrica em Mato Grosso e outro de um desastre com uma barragem em Laos, têm sido atribuídos falsamente nas redes sociais ao rompimento da barragem de contenção de resíduos de minério da Vale, em Brumadinho, na região metropolitana de Belo Horizonte.Os vídeos circularam em contas pessoais no Twitter e, no Facebook, as publicações que reproduzem as informações enganosas foram marcadas com o selo FALSO na ferramenta de verificação da rede social entenda como funciona.Publicações que compartilhavam o vídeo da tragédia de Laos como sendo referente ao desastre em Minas somavam mais de 11 mil compartilhamentos. O vídeo da hidrelétrica de Mato Grosso foi compartilhado no Twitter por mais de mil usuários. Em 2015, a mesma gravação foi atribuída ao desastre ambiental em Mariana MG.",falso
"Não é verdade que Wyllys renunciou ao cargo porque a nova legislatura não possui imunidade parlamentar e ele teria que responder à Justiça. Os deputados continuam tendo foro privilegiado e as regras sobre o tipo de crime que pode ser julgado pelo STF já estão em voga desde maio do ano passado.Adélio Bispo foi filiado ao PSOL, mas não há evidências de que ele tenha visitado Jean Wyllys na câmara. Também é falsa a informação de que alguém tentou forjar um álibi para Adélio no dia do atentado. O diretor da Polícia Legislativa da Câmara, Paul Pierre Deeter, explicou que o que aconteceu foi um erro do recepcionista.",falso
"Os posts são embasados por notícias antigas que não guardam qualquer vínculo entre si nem provam a acusação contra o parlamentar: uma é sobre uma representação feita contra Wyllys ao Conselho de tica da Câmara por suposta apologia às drogas, já arquivada e outra referente a R$ 60 milhões repassados pelo governo Lula a movimentos sociais, como a CUT e a UNE, em 2006, quando o psolista ainda nem era deputado.",falso
"Uma montagem engana ao afirmar que o ex-presidente Luiz Inácio Lula da Silva PT teria discursado bêbado e urinado na própria calça em sua participação no Fórum Econômico Mundial, em Davos, em 2003. Na verdade, afoto usada nas publicações é de 2009 e foi feita durante um evento em Brasília.Desde aquela época, essa imagem tem sido usada em boatos que acusam Lula de embriaguez e apontam uma sombra na calça do petista como prova de que ele havia urinado em si mesmo. Nada disso, porém, provou-se verdadeiro.",falso
"Uma imagem que circula nas redes sociais traz a informação falsa de que, caso o senador eleito Flávio Bolsonaro PSL perdesse o mandato, quem assumiria a vaga seria o petista Lindbergh Farias, que hoje ocupa o cargo, mas não conseguiu se reeleger para mais oito anos no Senado. Na verdade, se isso acontecesse, a vaga fica com um dos dois suplentes de Flávio. E, caso esses também não tomem posse, a Constituição Federal prevê novas eleições para o preenchimento da vaga.",falso
"Os PMs não são os mesmos que foram presos no começo da semana e que são suspeitos de envolvimento no assassinato da morte da vereadora Marielle Franco, como vem sendo sugerido por uma corrente de Whatsapp. A imagem, na verdade, é da festa de aniversário de Alan e Alex Rodrigues de Oliveira, que foram presos no meio do ano passado por suspeita de participar de uma organização criminosa de policiais no Rio de Janeiro especializada em extorsão.",distorcido
"Não é verdade que, em 10 anos, o patrimônio do presidente Jair Bolsonaro PSL saltou de R$ 5 mil, um imóvel e três automóveis para R$ 18 milhões, vinte imóveis e nove automóveis. O meme que faz a comparação traz dados que não condizem com os divulgados pela declaração de bens de Bolsonaro.",falso
Não é verdade que os promotores do Ministério Público do Rio de Janeiro responsáveis pelas investigações sobre o senador eleito Flávio Bolsonaro PSL-RJ foram fotografados em uma manifestação contra o impeachment da ex-presidente Dilma Rousseff PT. A foto que tem acompanhado os posts nas redes sociais com a informação falsa mostra promotores e procuradores de Minas Gerais em um ato público em favor da petista naquele estado.,falso
Não é verdade que dezenas de cargos de livre nomeação foram criados na cúpula do BB Banco do Brasil durante os governos do PT para abrigar militantes do partido que não eram funcionários concursados da instituição. As informações falsas constam de um texto que vem circulando nas redes sociais desde a revelação de que o filho do vice-presidente Hamilton Mourão fora indicado para uma assessoria da presidência do banco.,falso
" falsa a capa da revista francesa Charlie Hebdo com a senadora e deputada federal eleita Gleisi Hoffmann PT-PR, uma bandeira do PT e os dizeres Pavilhão da Corrupção. A montagem foi feita unindo parte da capa verdadeira da edição de fevereiro de 2013 a um desenho do cartunista Adão Iturrusgarai, sobre o qual foi colado o rosto da petista e o estandarte do partido.",falso
" falsa a publicação que afirma que o ministro da Justiça e da Segurança Pública, Sergio Moro, teria mandado retirar as tomadas de dentro das celas dos presídios e que, com isso, teria resolvido o problema da rede de comunicação de presidiários e facções criminosas. Essa decisão, na verdade, veio de uma emenda de um projeto de lei aprovado pela Assembleia Legislativa do Estado do Ceará após a onda de ataques.",falso
 falso o tweet no qual a senadora e deputada federal eleita Gleisi Hoffmann PT-PR propõe que pessoas contrárias ao decreto do presidente Jair Bolsonaro PSL que flexibilizou a posse de armas pendurem na frente de suas casas uma faixa com a frase Residência livre de armas. Não há qualquer publicação parecida na conta da senadora e o tweet apresenta características de montagem.,falso
"Cortar definitivamente o consumo de açúcar, beber limão com água quente e ingerir óleo de côco não curam o câncer. As informações falsas estão em uma corrente atribuída ao Dr. Gupta que está se espalhando pelas redes sociais.",falso
"Não é verdade que o governador da Bahia, Rui Costa PT, declarou em entrevista que era o novo Presidente da República do Nordeste do Brasil. A informação falsa consta na legenda de um vídeo publicado com uma entrevista do mandatário baiano, mas em nenhum momento da conversa ele chega a dizer algo semelhante. No vídeo, Rui Costa prega a união do Nordeste para o combate ao crime e anuncia que vai propor um consórcio aos outros governadores da região para que eles possam comprar equipamentos e veículos de uso comum.",falso
"A publicação atribui ao chefe do Itamaraty declaração de que não é hora de combater a fome, a miséria, muito menos o analfabetismo.  hora de combater o PT e o comunismo. Ele nunca disse isso. O conteúdo mostra o perfil falso com o nome do ministro, mas, hoje, a mesma conta usa a alcunha Ernesto Sensato. O endereço também é quase igual ao do original: em vez de @ernestofaraujo, utiliza @ermestofaraujo, com a letra M.  desta forma que o post vem enganando usuários das redes sociais.",falso
"Esse número, na verdade, corresponde ao número de famílias que deixaram de receber o benefício voluntariamente desde 2003. As publicações analisadas trazem uma montagem para fazer parecer que a informação falsa consta no site da Secretaria Especial de Desenvolvimento Social. Como os dados de desligamento do Bolsa Família só são divulgados no fim de cada mês, não é possível saber ainda quantos beneficiários saíram do programa desde que o novo governo assumiu, na semana passada.",falso
"O Banco do Brasil negou nesta quarta-feira 9 que o filho do vice-presidente Hamilton Mourão PRTB, Antônio Hamilton Rossel Mourão, substituirá na assessoria especial da presidência da instituição um petista que ganhava R$ 100 mil. A informação falsa passou a ser disseminada em publicações nas redes sociais após críticas à nomeação dele, que é funcionário do banco há 19 anos, para o cargo.",falso
" falsa a publicação que diz que o ministro da Justiça e Segurança Pública, Sergio Moro, transferiu 60 chefes do crime organizado do Ceará para prisões federais. A peça, além de distorcer números referentes à crise de segurança do Estado, ainda utiliza uma foto datada para tentar conferir veracidade à desinformação.",falso
"O Ministério Público do Rio de Janeiro informou ao Aos Fatos nesta quarta-feira 8 que não há promotor de Justiça chamado Jean Carlos Rosário no quadro da instituição. Otexto publicado originalmente pelo site O Congressotambém falseia ao dizer que o assaltante está solto, quando, na verdade, ele passou por audiência de custódia e permanece preso, de acordo com o MP-RJ.",falso
"Não é verdade que o Papa Francisco enviou uma bênção apostólica ao presidente Jair Bolsonaro PSL. O documento, mesmo sendo verídico, não foi emitido pelo Sumo Sacerdote, como informa a assessoria do Vatican News, veículo oficial do Vaticano. Bênçãos apostólicas são pergaminhos que podem ser solicitados por qualquer pessoa e produzidos pela Esmolaria Apostólica do Vaticano.",distorcido
"Não é verdade que Paulo Guedes, ministro da Economia, anunciou o fim do auxílio reclusão, benefício concedido aos familiares do presidiário que contribuiu para o INSS quando ainda estava em liberdade. Além de não ter sido encontrada nenhuma declaração parecida, o ministério também negou o anúncio.",falso
"São falsas as informações contidas num tweet do perfil @fasdobolsonaro sobre a OAB Ordem dos Advogados do Brasil permitir que Túlio Gadelha PDT-PE se inscrevesse na ordem sem precisar passar pelo exame. Além da ordem já ter desmentido a publicação em nota, o tuíte também traz erros de grafia.",falso
"Em consulta ao Diário Oficial da União, Aos Fatos constatou que não foi publicado qualquer decreto com esse propósito desde que o novo presidente assumiu o cargo, na última terça-feira 1. Em governos anteriores, o Carnaval e as paradas LGBTIs já receberam incentivos por meio de aportes diretos do Ministério do Turismo ou de autorização para captação de recursos via Lei Rouanet.",falso
"A peça, que traz informações como doutorado em Medicina Tropical pela Universidade de Brasília 2007, membro do Comitê de tica em Pesquisa da FMT-HVD desde 2004 e lidera o grupo de pesquisa Núcleo de Investigação em Arboviroses, Roboviroses e Viroses Emergentes do Amazonas, copia informações do Currículo Lattes da doutora Maria Paula Gomes Mourão.",falso
"O ato petista foi realizado nesta terça em frente à carceragem da Polícia Federal paranaense, mas só foi chamado de posse simbólica por publicações de sites simpáticos ao PT, como o Brasil 247 e a Revista Fórum. Portanto, diferentemente do publicado inicialmente por Aos Fatos, o termo não foi uma invenção do site República de Curitiba, que apenas replicou a expressão usada pelas páginas pró-PT.",falso
"Desde a manhã desta terça-feira 1, profissionais deveículos de comunicação nacionais e internacionais relataram diversas restrições ao trabalho, como longo tempo de espera para o credenciamento; impedimentos na circulação livre pelas áreas do evento; confisco de frutos redondos; proibição de ingresso com garrafas dágua, entre outros problemas.",falso
"Não é verdade que o PT entrará com uma liminar para barrar o projeto anunciado pelo presidente eleito Jair Bolsonaro PSL de importar tecnologia de dessalinização de Israel para combater a seca no Nordeste brasileiro. A informação falsa consta em posts que circulam no Facebook desde o fim de semana. Essas mesmas publicações também enganam ao sustentar que advogados ou a presidente da legenda, senadora e deputada federal eleita Gleisi Hoffmann PT-PR, teriam dito que a seca nordestina não poderia ser combatida, uma vez que seria cultural, quase um patrimônio. Não há registros iguais ou similares na imprensa ou nos perfis em redes sociais da senadora e do próprio Partido dos Trabalhadores.",falso
"A foto em preto e branco de um homem apontando uma arma para duas mulheres tem sido compartilhada nas redes sociais nos últimos dias como se retratasse Che Guevara, mas, na realidade, é o registro de uma peça teatral encenada em 1989 nos EUA.",falso
"A cantora Preta Gil não utilizou dinheiro público ou arrecadado pela Lei Rouanet para realizar seu casamento em 2015. Além de não haver projeto parecido cadastrado no portal da lei, também não há nenhum indício ou investigação para apurar se isso ocorreu. A informação falsa que voltou a circular nas redes sociais nesta quinta-feira 27 tem origem em um texto publicado logo após o casamento da filha de Gilberto Gil.",falso
"Não é verdade que João de Deus, acusado de agressão sexual por centenas de mulheres, foi filiado ao PT por 20 anos. Publicações que circulam nas redes sociais apontam falsamente um homônimo de São Paulo, que é integrante do partido desde 2001, como se fosse o médium de Abadiânia, em Goiás. João de Deus foi associado ao DEM, segundo dados do TSE Tribunal Superior Eleitoral.Também é falsa a informação que o médium teria doado R$ 10 milhões para a campanha do presidente eleito Jair Bolsonaro PSL. O valor é superior ao total declarado pelo então candidato à Justiça Eleitoral. Os dados do TSE também não registram doação de João de Deus para nenhum candidato nas últimas três eleições.",falso
" falsa a informação contida em uma montagem que circula pelas redes sociais de que o valor do auxílio reclusão é maior que o salário mínimo e que isso seria um feito dos governos federais do PT. Na verdade, o benefício existe desde 1933 e é variável, pois se calcula a partir das contribuições ao INSS do preso antes de ir para a cadeia. Para estar apto ao auxílio, o último salário de contribuição do presidiário também não pode ter ultrapassado o teto de R$ 1.319,18.",falso
"O homem que aparece ao lado do ex-ditador cubanoFidel Castro em uma foto que circulanas redes sociais não é o ministro do STF Supremo Tribunal Federal Marco Aurélio Mello, mas o jornalista Ricardo Noblat, da revistaVeja.",falso
"Há duas distorções evidentes neste argumento:1 A pesquisa CNI Ibope não apontou que Jair Bolsonaro tem 75% de aprovação. O levantamento perguntou aos entrevistados se eles achavam que as propostas da equipe do novo presidente estavam ou não no caminho certo, e 75% deles responderam positivamente. Pesquisas de popularidade geralmente utilizam cinco opções timo, Bom, Regular, Ruim e Péssimo;2 A pesquisa é feita por amostragem com perguntas cujos resultados não podem ser comparados com o número total de votos das eleições, que é divulgado pelo TSE Tribunal Superior Eleitoral.",distorcido
"A Miss Brasil Mayra Dias realmente não conseguiu ser selecionada para a fase final do Miss Universo, tendo ficado entre as 20 primeiras colocadas do concurso realizado no domingo 16. No entanto, ela não gritou Lula Livre durante o evento nem há evidências de que a desclassificação tenha razões políticas.",falso
"O italiano Cesare Battisti, hoje foragido da polícia, não recebe pensão de perseguido político no valor de R$ 31.845 concedida pela Comissão da Verdade, como afirma uma publicação denunciada por usuários do Facebook. Além do benefício nem mesmo existir, a comissão, que funcionou de 2011 a 2014 para apurar crimes da ditadura militar, não tinha a concessão de pensões entre as suas funções.",falso
"Ao contrário do que afirma publicação do site Urbs Magna, o anúncio do novo chefe do órgão foi feito por Moro em 30 de novembro, cerca de uma semana antes da publicação da primeira reportagem que revelou a investigação do Coaf nas contas de assessores de políticos da Assembleia Legislativa do Rio, entre eles o filho do presidente eleito. A transferênciado Ministério da Fazenda para a pasta da Justiça foi decidida ainda antes, em 1 de novembro.",distorcido
"Mas não há registro de que o atirador, identificado como Euler Fernando Grandolpho, era ou já foi em algum momento filiado ao PT ou a qualquer outro partido. A busca pelo nome do atirador na base de dados do TSE Tribunal Superior Eleitoral não rendeu resultados.",falso
"A informação falsa consta de uma imagem que vem circulando nas redes sociais que aponta o magistrado como um dos 15 presos políticos que foram exilados em troca da libertação do embaixador Charles Elbrick, sequestrado em 1969 por militantes de extrema-esquerda. O homem apontado na foto como Lewandowski é, na realidade, o músico e compositor Ricardo Vilas Boas.",falso
"A foto que acompanha a publicação, feita em um perfil pessoal, mostra Harry e Haddad em 2014 durante uma visita à região da Cracolândia, em São Paulo, quando o príncipe veio ao Brasil conhecer políticas públicas e projetos sociais. O petista era prefeito da capital paulista na época.",falso
"Não é verdade que a ex-primeira dama Marisa Letícia 1950-2017 deixou herança de R$ 11 milhões, como afirmam publicações nas redes sociais. O valor mencionado refere-se ao patrimônio do casal Lula da Silva, hoje atualizado para R$ 12,3 milhões. Desse total, a metade será herdada pelos quatro filhos do ex-presidente.",falso
"Na verdade, três futuros ministros Onyx Lorenzoni Casa Civil, Paulo Guedes Economia e Luiz Mandetta Saúde são investigados pelo Ministério Público e dois, Tereza Cristina Agricultura e Marcelo lvaro Antônio Turismo respondem a ações na Justiça. Outros dois nomeados, Augusto Heleno Gabinete de Segurança Institucional e Marcos Pontes Ciência e Tecnologia, foram alvo de inquéritos no passado, mas atualmente não são investigados.",distorcido
"Trata-se de uma montagem a foto em que Luiz Inácio Lula da Silva PT aparece de joelhos diante do ex-presidente venezuelano Hugo Chávez 1954-2013 e o mandatário boliviano Evo Morales. A foto original foi feita durante uma cúpula do Mercosul no Uruguai em 2007. Nela, Lula e Chávez estão abraçados, mas o petista não está de joelhos.",falso
"As mesmas caixas que aparecem no vídeo também constam em fotos de um relatório encaminhado por especialistas ao Conselho de Segurança da ONU em 2017, que trata, entre outros assuntos, de milhões de dólares em espécie que desapareceram da Líbia após a queda de Kadafi, em 2011. Placas afixadas na tampa das caixas trazem inscrições em árabe e a data 15072011, o que também demonstra não haver vínculos com PT e Cuba.",falso
"Uma publicação que circula nas redes sociais traz informações falsas sobre a arrecadação trazida pelas novas placas de veículos brasileiros, que contêm o padrão Mercosul. Segundo a peça de desinformação, uma parte do dinheiro da implementação das placas iria para uma entidade denominada RENAC, sigla para Reconstrucción Nacional de Cuba. A organização, no entanto, não tem registro oficial nem está ligada ao Mercosul. A postagem ainda traz uma montagem onde a sigla aparece no novo modelo de placa.",falso
"Não é verdade que o estudante que agrediu um assaltante em Belo Horizonte, na última quinta-feira 22, foi preso a pedido de uma Comissão de Direitos Humanos em Minas Geraisem decorrência dos socos e chutes que desferiu no ladrão.",falso
"Não é verdade que barrinhas coloridas na parte inferior de caixas de leite sinalizam que o produto venceu e foi reprocessado pelo fabricante para ser novamente vendido no comércio. O elemento gráfico corresponde a um teste de cores para o controle de qualidade da impressão da embalagem e nada tem a ver com produtos vencidos, de acordo com a TetraPak, fabricante do material e líder mundial no segmento.",falso
"Uma corrente que circula no WhatsApp afirma, de maneira falsa, que as notas de US$ 100 impressas antes de 2013, quando a cédula foi redesenhada, não serão mais aceitas a partir do ano que vem. Na verdade, as notas antigas continuarão a valer por tempo indeterminado.",falso
"Uma montagem que circula nas redes sociais traz informações falsas acerca do ataque de um navio chinês a uma embarcação brasileira em águas internacionais na semana passada. Não é verdade, como afirma a peça, que o incidente ocorreu após o barco do Rio Grande do Norte entrar em uma área da costa brasileira cedida pela ex-presidente Dilma Rousseff PT aos chineses.  falso que a petista tenha assinado qualquer tratado nesse sentido.",falso
"Na verdade, o termo surgiu em 24 de setembro de 1869, dia em que foi descoberto um plano de dois especuladores, Jay Gould e Jim Fisk, para comprar boa parte do ouro disponível na Bolsa de Valores de Nova York a fim de criar uma bolha e depois lucrar com a venda a preços artificialmente altos. Foi só um século depois, nos anos 1960, que o termo virou sinônimo das promoções pós-Dia de Ação de Graças.",falso
"Não é verdade que o PT aparece em segundo lugar em uma lista das dez maiores organizações criminosas do mundo, perdendo apenas para a máfia russa. Tal ranking nunca existiu, assim como a instituiçãoque o elaborou. Essas informações falsas circulam na internet desde 2016 e voltaram a ganhar força nos últimos dias em uma publicação da página Direita Volver no Facebook.",falso
"Não é verdade que o governo federal realiza apenas uma chamada do programa Mais Médicos para profissionais brasileiros, nem que a maioria das vagas são preenchidas por médicos cubanos ou que a formação dos profissionais da ilha caribenha dura apenas quatro anos. Estas e outras informações incorretas, no entanto, estão sendo compartilhadas no WhatsApp como verdadeiras em um texto supostamente escrito por uma médica.",falso
"Uma imagem que circula nas redes sociais engana ao afirmar que Cuba tem apenas duas escolas de medicina, que, juntas, formam 300 médicos por ano. Na verdade, a ilha caribenha tem 12 universidades da área e, somente das duas citadas na montagem  Universidade de Ciências Médicas de Havana e Escola Latinoamericana de Medicina , saem mais de 3.500 novos profissionais por ano, em média.",falso
"Não é verdade que os médicos cubanos não podem trazer familiares ao Brasil, que esses profissionais usam remédios que já não são mais indicados eque o Mais Médicos não oferece oportunidades para os brasileiros. Estas e outras informações falsas ou insustentáveis, veiculadas em vídeo gravado por uma médica de Roraima, estão circulando desde a divulgação da decisão de Cuba em sair do programa.",falso
"Voltou a circular na internet uma foto do advogado Antônio Carlos de Almeida Castro, mais conhecido como Kakay, ao lado de Fernando Haddad PT. A frase que acompanha a imagem afirma que ele seria um dos quatro advogados responsáveis pela defesa de Adelio Bispo, o homem que esfaqueou o presidente eleito Jair Bolsonaro PSL durante a campanha presidencial. A informação é FALSA. O autor do atentado é defendido por quatro advogados: Zanone Manuel de Oliveira Junior, Pedro Augusto de Lima Felipe e Possa, Fernando Costa Oliveira Magalhães e Daniel Magalhães Bastos.",falso
" FALSA a declaração atribuída ao estilista Ricardo Almeida sobre o ex-presidente Luiz Inácio Lula da Silva em uma montagem com uma foto do estilista. De acordo com o conteúdo, o estilista, que já teve o ex-presidente entre seus clientes, teria dito que os ternos do político teriam sido os mais caros que produziu e que seria ele um homem com alma de burguês e que o resto é populismo para enganar os eleitores inocentes. A frase no entanto, nunca foi dita por Almeida, que inclusive já negou a autoria em sua página no Facebook.",falso
"A equipe de transição do presidente eleito Jair Bolsonaro PSL não encontrou centenas de caminhões abandonados por Eike Batista e financiados pelo BNDES Banco Nacional do Desenvolvimento Econômico e Social. O vídeo que circula nas redes sociais com as informações falsas na legenda é, na verdade, trecho de uma reportagem televisiva de dezembro de2016 sobre a quebra da safra de soja no Pará, que reduziu a demanda pelas carretas de uma transportadora local cujo dono compartilha com Eike somente o sobrenome Batista.",falso
"Não é verdade que o PSL defendeu, em um tweet, o fim do 13 salário e das férias remuneradas. Uma montagem que circula no Facebook atribui a mensagem do partido de Bolsonaro ao perfil @PSLOficial, mas a conta verdadeira do partido é @PSL_Nacional, que não se manifestou publicamente a respeito de mudanças nesses direitos.",falso
"Um texto falsamente atribuído ao futuro ministro da Justiça, Sergio Moro, circula há mais de um ano e voltou à tona em correntes de WhatsApp nos últimos dias. Na verdade, trata-se de uma cópia de uma propaganda da Coca-Cola.Segundo a corrente, o texto teria sido escrito por Moro há mais de 17 anos em seu blog pessoal, mas a informação é falsa. Ele não escreveu que, por exemplo,Para cada corrupto, existem 8 mil doadores de sangue nem que Na internet, a palavra AMOR tem mais resultados que a palavra medo, conforme afirma a corrente.Além de Moro já ter negado publicamente a autoria do texto, a maior parte foi copiada de uma propaganda da Coca-Cola veiculada em 2011.",falso
"Não é verdade que o Departamento de Justiça dos EUA desvendou a participação dos ex-presidentes Luiz Inácio Lula da Silva e Dilma Rousseff, do PT, em esquemas de corrupção. Tampouco foi confirmada a existência de mandados de prisão no país contra ambos. As informações falsas constam de publicação de 2016 do site Imprensa Viva, que voltou a circular nos últimos dias em forma de corrente no WhatsApp.",falso
"Não é verdade que uma nova dipirona importada da Venezuela estaria contaminada com o vírus Marburg, como alardeia um áudio que se espalhou pelo WhatsApp nos últimos dias. A mensagem traz ainda uma foto de embalagem e frasco do medicamento Dipimed. O remédio, porém, é produzido no Brasil há mais de 30 anos e tampouco contém vírus, como já desmentiram a Anvisa Agência Nacional de Vigilância Sanitária e o laboratório responsável. Além disso, o Marburg é um vírus encontrado no sul da frica, e não há registro da sua presença na Venezuela.",falso
"O senador eleito Flávio Bolsonaro jamais disse essa frase. Não há nenhum registro público de que ele tenha sequer comentado o assassinato de Serrano, que aconteceu em 17 de setembro.Buscas no Twitter do senador eleito com as palavras negro, guarda-chuva, garçom e culpa indicam que ele não escreveu a respeito do assassinato de Serrano, e o mesmo ocorre na página de Facebook.A assessoria de imprensa de Flávio Bolsonaro também negou que ele tenha dito a frase atribuída a ele na montagem.",falso
